"","dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count"
"3477","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"MYRFL","Yes","Ndt80/PhoG","No_data","No_data",-0.602,-0.614,0.301,-1.132,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3478","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"CNOT2","No_data","No_data","No_data","No_data",-0.39,-0.401,0.238,-1.843,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,1,1,1,1
"3479","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"KCNMB4","No_data","No_data","No_data","No_data",-0.04,-0.046,0.123,-0.838,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,1,0,2
"3480","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"PTPRB","No_data","No_data","No_data","No_data",-0.009,-0.012,0.109,-0.391,"1","Yes","TSG","N, Mis, S, F","","No_data","No_data","No_data",3,20,1,2,6,2
"3481","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"PTPRR","No_data","No_data","No_data","No_data",-0.024,-0.024,0.114,-0.529,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,20,2,0,6,2
"3482","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"CTD-2021H9.3","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3483","METAPRISM","MP-0768-D01","MP-0768-D10","12",71,183,21,2.416,5.14,57,2.416,5.14,70284858,71523227,0.693,23,2,"DUP",1238370,"Amplification","HL_gain",1238369,"TSPAN8","No_data","No_data","No_data","No_data",-0.038,-0.036,0.101,-0.851,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",6,70,6,10,12,1
"3484","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"ZFC3H1","No_data","No_data","No_data","No_data",-0.501,-0.508,0.224,-1.438,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,3,0,1,2,0
"3485","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"THAP2","Yes","THAP finger","No_data","No_data",0.073,0.069,0.112,-0.473,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,1,0
"3486","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"RP11-293I14.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3487","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"TMEM19","No_data","No_data","No_data","No_data",-0.057,-0.058,0.086,-0.466,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3488","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"RAB21","No_data","No_data","No_data","No_data",-0.123,-0.139,0.183,-1.54,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,22,3,8,5,0
"3489","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"TBC1D15","No_data","No_data","No_data","No_data",0.106,0.114,0.149,-0.611,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
"3490","METAPRISM","MP-0602-D01","MP-0602-D10","12",43,102,5,2.148,3.584,38,2.148,NA,72041464,72426281,0.38,24,NA,"DUP",384818,"Amplification","HL_gain",384817,"TPH2","No_data","No_data","No_data","No_data",-0.233,-0.236,0.134,-0.851,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,1,5,0
"3491","METAPRISM","MP-0054-D01","MP-0054-D10","12",101,59,2,1.609,2.604,78,1.608,NA,72278660,72771816,0.445,15,NA,"DUP",493157,"Amplification","HL_gain",493156,"TBC1D15","No_data","No_data","No_data","No_data",0.106,0.114,0.149,-0.611,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
"3492","METAPRISM","MP-0054-D01","MP-0054-D10","12",101,59,2,1.609,2.604,78,1.608,NA,72278660,72771816,0.445,15,NA,"DUP",493157,"Amplification","HL_gain",493156,"TPH2","No_data","No_data","No_data","No_data",-0.233,-0.236,0.134,-0.851,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,1,5,0
"3493","METAPRISM","MP-0054-D01","MP-0054-D10","12",101,59,2,1.609,2.604,78,1.608,NA,72278660,72771816,0.445,15,NA,"DUP",493157,"Amplification","HL_gain",493156,"TRHDE","No_data","No_data","No_data","No_data",-0.092,-0.089,0.12,-0.629,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,9,1,0,2,0
"3494","MET500","SRR4306236","SRR4306040","12",96,25,5,3.08213761330035,6.13667541785331,74,3.08213761330035,NA,72665688,73046827,0.811703930110381,29,NA,NA,NA,NA,NA,381139,"TRHDE","No_data","No_data","No_data","No_data",-0.092,-0.089,0.12,-0.629,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,9,1,0,2,0
"3495","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"KCNB2","No_data","No_data","No_data","No_data",-0.046,-0.05,0.092,-0.437,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"3496","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"TERF1","Yes","Myb/SANT","No_data","No_data",-1.049,-1.058,0.558,-1.99,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,31,0,1,2,5
"3497","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"SBSPON","No_data","No_data","No_data","No_data",0.027,0.025,0.109,-0.42,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3498","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"RPL7","No_data","No_data","No_data","No_data",-1.619,-1.638,0.354,-3.257,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,3,0,0,5
"3499","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"RDH10","No_data","No_data","No_data","No_data",-0.117,-0.126,0.133,-0.899,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,12,0,1,5,0
"3500","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"STAU2","No_data","No_data","No_data","No_data",-0.01,-0.012,0.108,-0.416,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,3,0,3,0
"3501","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"RP11-463D19.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3502","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"UBE2W","No_data","No_data","No_data","No_data",0.049,0.052,0.233,-0.709,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
"3503","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"TCEB1","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,22,1,1,3,9
"3504","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"TMEM70","No_data","No_data","No_data","No_data",-0.162,-0.172,0.115,-0.695,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,1,2,1
"3505","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"LY96","No_data","No_data","No_data","No_data",-0.065,-0.068,0.126,-0.701,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,8,0,0,1,2
"3506","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"JPH1","No_data","No_data","No_data","No_data",-0.08,-0.082,0.137,-0.769,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,0,0
"3507","METAPRISM","MP-0147-D01","MP-0147-D10","8",87,188,16,2.535,4.402,86,2.535,4.402,73848162,75276621,0.749,22,2,"DUP",1428460,"Amplification","HL_gain",1428459,"GDAP1","No_data","No_data","No_data","No_data",-0.064,-0.068,0.118,-0.543,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,0,0,0,0
"3508","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"SLCO2B1","No_data","No_data","No_data","No_data",0.089,0.082,0.107,-0.332,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,33,1,0,4,0
"3509","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"TPBGL","No_data","No_data","No_data","No_data",-0.077,-0.081,0.147,-0.811,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3510","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"ARRB1","No_data","No_data","No_data","No_data",0.056,0.051,0.125,-0.668,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,36,4,3,8,23
"3511","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"RPS3","No_data","No_data","No_data","No_data",-2.331,-2.356,0.343,-3.743,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,37,8,2,6,9
"3512","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"KLHL35","No_data","No_data","No_data","No_data",-0.014,-0.018,0.161,-0.736,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,0,0
"3513","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"GDPD5","No_data","No_data","No_data","No_data",-0.114,-0.119,0.131,-1.638,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,12,0,3,2,0
"3514","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"SERPINH1","No_data","No_data","No_data","No_data",0.135,0.14,0.093,-0.311,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,39,3,3,6,1
"3515","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"MAP6","No_data","No_data","No_data","No_data",-0.106,-0.11,0.12,-0.793,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,1,0
"3516","MET500","SRR8624721","SRR8624722","11",22,148,19,2.23464562210244,5.54144930678047,18,2.24658157577167,5.54144930678047,74883577,75442398,0.610107451569181,15,1,NA,NA,NA,NA,558821,"MOGAT2","No_data","No_data","No_data","No_data",0.023,0.016,0.115,-1.477,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,0,0
"3517","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"MAP6","No_data","No_data","No_data","No_data",-0.106,-0.11,0.12,-0.793,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,1,0
"3518","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"MOGAT2","No_data","No_data","No_data","No_data",0.023,0.016,0.115,-1.477,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,0,0
"3519","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"DGAT2","No_data","No_data","No_data","No_data",0.114,0.111,0.109,-0.299,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,16,3,2,8,0
"3520","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"UVRAG","No_data","No_data","No_data","No_data",-0.207,-0.212,0.159,-1.004,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,81,8,0,6,2
"3521","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"WNT11","No_data","No_data","No_data","No_data",0.002,-0.002,0.121,-0.481,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",7,78,8,36,60,3
"3522","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"PRKRIR","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"3523","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"RP11-111M22.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"3524","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"C11orf30","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,0,3
"3525","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"LRRC32","No_data","No_data","No_data","No_data",-0.02,-0.025,0.126,-0.62,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,15,1,1,1,1
"3526","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"TSKU","No_data","No_data","No_data","No_data",-0.018,-0.025,0.105,-0.738,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,0,0,1,0
"3527","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"ACER3","No_data","No_data","No_data","No_data",0.085,0.082,0.107,-0.627,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,10,3,0,4,0
"3528","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"B3GNT6","No_data","No_data","No_data","No_data",-0.109,-0.114,0.135,-1.059,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,10,0,0,1,0
"3529","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"CAPN5","No_data","No_data","No_data","No_data",-0.098,-0.104,0.134,-0.939,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,7,0,1,1,0
"3530","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"OMP","No_data","No_data","No_data","No_data",-0.1,-0.103,0.106,-0.787,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,73,11,7,21,0
"3531","METAPRISM","MP-0672-D01","MP-0672-D10","11",56,320,20,3.2,9.899,26,3.2,9.899,75378489,76905768,0.704,29,1,"DUP",1527280,"Amplification","HL_gain",1527279,"MYO7A","No_data","No_data","No_data","No_data",-0.104,-0.11,0.115,-0.805,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,2,4,1,0
"3532","METAPRISM","MP-0054-D01","MP-0054-D10","13",108,122,10,1.672,4.028,79,1.672,NA,75812408,76397883,0.445,15,NA,"DUP",585476,"Amplification","HL_gain",585475,"TBC1D4","No_data","No_data","No_data","No_data",0.052,0.056,0.103,-0.301,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,10,2,1,3,4
"3533","METAPRISM","MP-0054-D01","MP-0054-D10","13",108,122,10,1.672,4.028,79,1.672,NA,75812408,76397883,0.445,15,NA,"DUP",585476,"Amplification","HL_gain",585475,"COMMD6","No_data","No_data","No_data","No_data",-0.172,-0.18,0.13,-1.111,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"3534","METAPRISM","MP-0054-D01","MP-0054-D10","13",108,122,10,1.672,4.028,79,1.672,NA,75812408,76397883,0.445,15,NA,"DUP",585476,"Amplification","HL_gain",585475,"UCHL3","No_data","No_data","No_data","No_data",-0.016,-0.025,0.122,-0.516,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,22,3,4,5,0
"3535","METAPRISM","MP-0054-D01","MP-0054-D10","13",108,122,10,1.672,4.028,79,1.672,NA,75812408,76397883,0.445,15,NA,"DUP",585476,"Amplification","HL_gain",585475,"LMO7","No_data","No_data","No_data","No_data",0.162,0.162,0.102,-0.229,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,25,2,5,4,1
"3536","MET500","SRR4306934","SRR4306933","11",86,137,4,2.42254829419726,8.71769854082361,72,2.44136223875328,NA,76114873,76752035,0.740545916047517,23,NA,NA,NA,NA,NA,637162,"RP11-111M22.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
